Year,School,City,County/State/ Territory,Count,All,African American,American Indian,Hispanic/ Latinx,Pacific Islander,Asian,White,Domestic Unknown,Int'l
2017,PONDEROSA HIGH SCHOOL,Shingle Springs,El Dorado,App,38,,,5,,7,25,,
2017,PONDEROSA HIGH SCHOOL,Shingle Springs,El Dorado,Adm,5,,,,,,3,,
2017,PONDEROSA HIGH SCHOOL,Shingle Springs,El Dorado,Enr,3,,,,,,,,
2017,POWAY HIGH SCHOOL,Poway,San Diego,App,67,,,7,,18,40,,
2017,POWAY HIGH SCHOOL,Poway,San Diego,Adm,15,,,,,6,8,,
2017,POWAY HIGH SCHOOL,Poway,San Diego,Enr,11,,,,,5,6,,
2017,PREUSS SCHOOL UCSD,La Jolla,San Diego,App,27,,,12,,12,,,
2017,PREUSS SCHOOL UCSD,La Jolla,San Diego,Adm,10,,,4,,5,,,
2017,PREUSS SCHOOL UCSD,La Jolla,San Diego,Enr,5,,,,,,,,
2017,PROSPECT HIGH SCHOOL,Saratoga,Santa Clara,App,38,,,8,,20,8,,
2017,PROSPECT HIGH SCHOOL,Saratoga,Santa Clara,Adm,5,,,,,4,,,
2017,PROSPECT HIGH SCHOOL,Saratoga,Santa Clara,Enr,3,,,,,,,,
2017,PUBLIC SAFETY ACADEMY,Fairfield,Solano,App,7,,,,,5,,,
2017,PUBLIC SAFETY ACADEMY,Fairfield,Solano,Adm,,,,,,,,,
2017,PUBLIC SAFETY ACADEMY,Fairfield,Solano,Enr,,,,,,,,,
2017,PUC CALIFORNIA ACDMY LIB STUDY,Lakeview Terrace,Los Angeles,App,7,,,,,,,,
2017,PUC CALIFORNIA ACDMY LIB STUDY,Lakeview Terrace,Los Angeles,Adm,,,,,,,,,
2017,PUC CALIFORNIA ACDMY LIB STUDY,Lakeview Terrace,Los Angeles,Enr,,,,,,,,,
2017,PUC CMNTY CHAR MS EARLY COL HS,Lake View Terrace,Los Angeles,App,14,,,12,,,,,
2017,PUC CMNTY CHAR MS EARLY COL HS,Lake View Terrace,Los Angeles,Adm,5,,,4,,,,,
2017,PUC CMNTY CHAR MS EARLY COL HS,Lake View Terrace,Los Angeles,Enr,,,,,,,,,
2017,QUARTZ HILL HIGH SCHOOL,Quartz Hill,Los Angeles,App,49,8,,12,,16,12,,
2017,QUARTZ HILL HIGH SCHOOL,Quartz Hill,Los Angeles,Adm,10,3,,,,4,,,
2017,QUARTZ HILL HIGH SCHOOL,Quartz Hill,Los Angeles,Enr,5,,,,,,,,
2017,RAMON C CORTINES SCH VIS PERF,Los Angeles,Los Angeles,App,62,,,38,,13,,,
2017,RAMON C CORTINES SCH VIS PERF,Los Angeles,Los Angeles,Adm,8,,,4,,,,,
2017,RAMON C CORTINES SCH VIS PERF,Los Angeles,Los Angeles,Enr,,,,,,,,,
2017,RAMONA HIGH SCHOOL,Riverside,Riverside,App,26,,,18,,,,,
2017,RAMONA HIGH SCHOOL,Riverside,Riverside,Adm,3,,,,,,,,
2017,RAMONA HIGH SCHOOL,Riverside,Riverside,Enr,,,,,,,,,
2017,RANCHO ALAMITOS HIGH SCHOOL,Garden Grove,Orange,App,26,,,5,,20,,,
2017,RANCHO ALAMITOS HIGH SCHOOL,Garden Grove,Orange,Adm,4,,,,,,,,
2017,RANCHO ALAMITOS HIGH SCHOOL,Garden Grove,Orange,Enr,,,,,,,,,
2017,RANCHO BERNARDO HIGH SCHOOL,San Diego,San Diego,App,85,5,,7,,48,23,,
2017,RANCHO BERNARDO HIGH SCHOOL,San Diego,San Diego,Adm,15,,,3,,10,,,
2017,RANCHO BERNARDO HIGH SCHOOL,San Diego,San Diego,Enr,7,,,,,5,,,
2017,RANCHO BUENA VISTA HIGH SCHOOL,Vista,San Diego,App,23,,,9,,,7,,
2017,RANCHO BUENA VISTA HIGH SCHOOL,Vista,San Diego,Adm,6,,,,,,3,,
2017,RANCHO BUENA VISTA HIGH SCHOOL,Vista,San Diego,Enr,,,,,,,,,
2017,RANCHO COTATE HIGH SCHOOL,Rohnert Park,Sonoma,App,14,,,5,,,,,
2017,RANCHO COTATE HIGH SCHOOL,Rohnert Park,Sonoma,Adm,,,,,,,,,
2017,RANCHO COTATE HIGH SCHOOL,Rohnert Park,Sonoma,Enr,,,,,,,,,
2017,RANCHO CUCAMONGA HIGH SCHOOL,Rancho Cucamonga,San Bernardino,App,65,10,,18,,19,15,,
2017,RANCHO CUCAMONGA HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Adm,11,,,3,,6,,,
2017,RANCHO CUCAMONGA HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Enr,6,,,3,,3,,,
2017,RANCHO DOMINGUEZ PREP SCHOOL,Long Beach,Los Angeles,App,14,,,7,,,,,
2017,RANCHO DOMINGUEZ PREP SCHOOL,Long Beach,Los Angeles,Adm,,,,,,,,,
2017,RANCHO DOMINGUEZ PREP SCHOOL,Long Beach,Los Angeles,Enr,,,,,,,,,
2017,RANCHO VERDE HIGH SCHOOL,Moreno Valley,Riverside,App,29,7,,15,,6,,,
2017,RANCHO VERDE HIGH SCHOOL,Moreno Valley,Riverside,Adm,,,,,,,,,
2017,RANCHO VERDE HIGH SCHOOL,Moreno Valley,Riverside,Enr,,,,,,,,,
2017,RAOUL WALLENBERG TRADITIONAL,San Francisco,San Francisco,App,54,6,,5,,37,6,,
2017,RAOUL WALLENBERG TRADITIONAL,San Francisco,San Francisco,Adm,9,,,,,8,,,
2017,RAOUL WALLENBERG TRADITIONAL,San Francisco,San Francisco,Enr,6,,,,,5,,,
2017,REALM CHARTER HIGH SCHOOL,Berkeley,Alameda,App,12,5,,5,,,,,
2017,REALM CHARTER HIGH SCHOOL,Berkeley,Alameda,Adm,,,,,,,,,
2017,REALM CHARTER HIGH SCHOOL,Berkeley,Alameda,Enr,,,,,,,,,
2017,RED BLUFF HIGH SCHOOL,Red Bluff,Tehama,App,11,,,,,,7,,
2017,RED BLUFF HIGH SCHOOL,Red Bluff,Tehama,Adm,,,,,,,,,
2017,RED BLUFF HIGH SCHOOL,Red Bluff,Tehama,Enr,,,,,,,,,
2017,REDLANDS EAST VALLEY HS,Redlands,San Bernardino,App,35,,,9,,5,15,,
2017,REDLANDS EAST VALLEY HS,Redlands,San Bernardino,Adm,5,,,,,,,,
2017,REDLANDS EAST VALLEY HS,Redlands,San Bernardino,Enr,3,,,,,,,,
2017,REDONDO UNION HIGH SCHOOL,Redondo Beach,Los Angeles,App,56,6,,8,,19,18,,
2017,REDONDO UNION HIGH SCHOOL,Redondo Beach,Los Angeles,Adm,10,3,,,,3,,,
2017,REDONDO UNION HIGH SCHOOL,Redondo Beach,Los Angeles,Enr,5,,,,,,,,
2017,REDWOOD ACADEMY OF UKIAH,Ukiah,Mendocino,App,5,,,,,,,,
2017,REDWOOD ACADEMY OF UKIAH,Ukiah,Mendocino,Adm,,,,,,,,,
2017,REDWOOD ACADEMY OF UKIAH,Ukiah,Mendocino,Enr,,,,,,,,,
2017,REDWOOD HIGH SCHOOL,Larkspur,Marin,App,132,,,9,,27,87,,
2017,REDWOOD HIGH SCHOOL,Larkspur,Marin,Adm,31,,,4,,8,19,,
2017,REDWOOD HIGH SCHOOL,Larkspur,Marin,Enr,16,,,4,,4,8,,
2017,REDWOOD HIGH SCHOOL,Redwood City,San Mateo,App,,,,,,,,,
2017,REDWOOD HIGH SCHOOL,Redwood City,San Mateo,Adm,,,,,,,,,
2017,REDWOOD HIGH SCHOOL,Redwood City,San Mateo,Enr,,,,,,,,,
2017,REDWOOD HIGH SCHOOL,Visalia,Tulare,App,18,,,9,,5,,,
2017,REDWOOD HIGH SCHOOL,Visalia,Tulare,Adm,5,,,3,,,,,
2017,REDWOOD HIGH SCHOOL,Visalia,Tulare,Enr,3,,,,,,,,
2017,REEDLEY MIDDLE COLLEGE HS,Reedley,Fresno,App,,,,,,,,,
2017,REEDLEY MIDDLE COLLEGE HS,Reedley,Fresno,Adm,,,,,,,,,
2017,REEDLEY MIDDLE COLLEGE HS,Reedley,Fresno,Enr,,,,,,,,,
2017,RENAISSANCE ARTS ACADEMY,Los Angeles,Los Angeles,App,10,,,5,,,,,
2017,RENAISSANCE ARTS ACADEMY,Los Angeles,Los Angeles,Adm,,,,,,,,,
2017,RENAISSANCE ARTS ACADEMY,Los Angeles,Los Angeles,Enr,,,,,,,,,
2017,RESEDA HIGH SCHOOL,Reseda,Los Angeles,App,16,,,11,,,,,
2017,RESEDA HIGH SCHOOL,Reseda,Los Angeles,Adm,3,,,,,,,,
2017,RESEDA HIGH SCHOOL,Reseda,Los Angeles,Enr,,,,,,,,,
2017,RIALTO HIGH SCHOOL,Rialto,San Bernardino,App,28,,,22,,,,,
2017,RIALTO HIGH SCHOOL,Rialto,San Bernardino,Adm,5,,,,,,,,
2017,RIALTO HIGH SCHOOL,Rialto,San Bernardino,Enr,,,,,,,,,
2017,RICHMOND HIGH SCHOOL,Richmond,Contra Costa,App,36,,,21,,9,,,
2017,RICHMOND HIGH SCHOOL,Richmond,Contra Costa,Adm,11,,,7,,3,,,
2017,RICHMOND HIGH SCHOOL,Richmond,Contra Costa,Enr,10,,,6,,3,,,
2017,RIDGEVIEW HIGH SCHOOL,Bakersfield,Kern,App,23,,,13,,7,,,
2017,RIDGEVIEW HIGH SCHOOL,Bakersfield,Kern,Adm,7,,,3,,3,,,
2017,RIDGEVIEW HIGH SCHOOL,Bakersfield,Kern,Enr,3,,,,,,,,
2017,RIM OF THE WORLD HIGH SCHOOL,Lake Arrowhead,San Bernardino,App,8,,,,,,,,
2017,RIM OF THE WORLD HIGH SCHOOL,Lake Arrowhead,San Bernardino,Adm,,,,,,,,,
2017,RIM OF THE WORLD HIGH SCHOOL,Lake Arrowhead,San Bernardino,Enr,,,,,,,,,
2017,RIO AMERICANO HIGH SCHOOL,Sacramento,Sacramento,App,35,,,6,,7,22,,
2017,RIO AMERICANO HIGH SCHOOL,Sacramento,Sacramento,Adm,9,,,,,,6,,
2017,RIO AMERICANO HIGH SCHOOL,Sacramento,Sacramento,Enr,6,,,,,,,,
2017,RIPON HIGH SCHOOL,Ripon,San Joaquin,App,11,,,,,,,,
2017,RIPON HIGH SCHOOL,Ripon,San Joaquin,Adm,,,,,,,,,
2017,RIPON HIGH SCHOOL,Ripon,San Joaquin,Enr,,,,,,,,,
2017,RIVER CITY HIGH SCHOOL,West Sacramento,Yolo,App,37,,,11,,13,11,,
2017,RIVER CITY HIGH SCHOOL,West Sacramento,Yolo,Adm,7,,,,,3,3,,
2017,RIVER CITY HIGH SCHOOL,West Sacramento,Yolo,Enr,3,,,,,,,,
2017,RIVERSIDE POLY HIGH SCHOOL,Riverside,Riverside,App,27,,,9,,,9,,
2017,RIVERSIDE POLY HIGH SCHOOL,Riverside,Riverside,Adm,6,,,,,,3,,
2017,RIVERSIDE POLY HIGH SCHOOL,Riverside,Riverside,Enr,3,,,,,,,,
2017,RIVERSIDE STEM ACADEMY,Riverside,Riverside,App,13,,,,,,7,,
2017,RIVERSIDE STEM ACADEMY,Riverside,Riverside,Adm,,,,,,,,,
2017,RIVERSIDE STEM ACADEMY,Riverside,Riverside,Enr,,,,,,,,,
2017,ROBERT A MILLIKAN HIGH SCHOOL,Long Beach,Los Angeles,App,52,5,,28,,5,12,,
2017,ROBERT A MILLIKAN HIGH SCHOOL,Long Beach,Los Angeles,Adm,7,,,4,,,,,
2017,ROBERT A MILLIKAN HIGH SCHOOL,Long Beach,Los Angeles,Enr,5,,,3,,,,,
2017,ROCKLIN HIGH SCHOOL,Rocklin,Placer,App,50,,,10,,16,19,,
2017,ROCKLIN HIGH SCHOOL,Rocklin,Placer,Adm,11,,,5,,3,,,
2017,ROCKLIN HIGH SCHOOL,Rocklin,Placer,Enr,5,,,,,,,,
2017,RONALD E MCNAIR HIGH SCHOOL,Stockton,San Joaquin,App,32,,,6,,23,,,
2017,RONALD E MCNAIR HIGH SCHOOL,Stockton,San Joaquin,Adm,6,,,,,4,,,
2017,RONALD E MCNAIR HIGH SCHOOL,Stockton,San Joaquin,Enr,,,,,,,,,
2017,ROSEMEAD HIGH SCHOOL,Rosemead,Los Angeles,App,48,,,5,,40,,,
2017,ROSEMEAD HIGH SCHOOL,Rosemead,Los Angeles,Adm,8,,,,,7,,,
2017,ROSEMEAD HIGH SCHOOL,Rosemead,Los Angeles,Enr,5,,,,,,,,
2017,ROSEMONT HIGH SCHOOL,Sacramento,Sacramento,App,11,,,,,,,,
2017,ROSEMONT HIGH SCHOOL,Sacramento,Sacramento,Adm,,,,,,,,,
2017,ROSEMONT HIGH SCHOOL,Sacramento,Sacramento,Enr,,,,,,,,,
2017,ROSEVILLE HIGH SCHOOL,Roseville,Placer,App,28,,,,,6,15,,
2017,ROSEVILLE HIGH SCHOOL,Roseville,Placer,Adm,3,,,,,,,,
2017,ROSEVILLE HIGH SCHOOL,Roseville,Placer,Enr,,,,,,,,,
2017,ROYAL HIGH SCHOOL,Simi Valley,Ventura,App,20,,,,,7,9,,
2017,ROYAL HIGH SCHOOL,Simi Valley,Ventura,Adm,,,,,,,,,
2017,ROYAL HIGH SCHOOL,Simi Valley,Ventura,Enr,,,,,,,,,
2017,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,App,82,,,11,,56,7,,
2017,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,Adm,13,,,,,8,,,
2017,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,Enr,5,,,,,3,,,
2017,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,App,38,,,,,15,17,,
2017,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,Adm,12,,,,,5,7,,
2017,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,Enr,7,,,,,5,,,
2017,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,App,11,10,,,,,,,
2017,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Adm,4,,,,,,,,
2017,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Enr,,,,,,,,,
2017,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,App,16,,,15,,,,,
2017,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,Adm,,,,,,,,,
2017,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,Enr,,,,,,,,,
2017,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,App,49,,,10,,12,24,,
2017,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,Adm,11,,,,,,8,,
2017,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,Enr,3,,,,,,,,
2017,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,App,11,,,5,,,6,,
2017,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,Adm,4,,,,,,,,
2017,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,Enr,,,,,,,,,
2017,SALINAS HIGH SCHOOL,Salinas,Monterey,App,46,,,14,,14,17,,
2017,SALINAS HIGH SCHOOL,Salinas,Monterey,Adm,7,,,,,4,,,
2017,SALINAS HIGH SCHOOL,Salinas,Monterey,Enr,5,,,,,3,,,
2017,SAN BENITO HIGH SCHOOL,Hollister,San Benito,App,38,,,26,,5,7,,
2017,SAN BENITO HIGH SCHOOL,Hollister,San Benito,Adm,4,,,,,,,,
2017,SAN BENITO HIGH SCHOOL,Hollister,San Benito,Enr,,,,,,,,,
2017,SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,App,11,,,7,,,,,
2017,SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,Adm,4,,,,,,,,
2017,SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,Enr,3,,,,,,,,
2017,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,App,89,,,20,,11,50,,
2017,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,Adm,15,,,,,3,9,,
2017,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,Enr,5,,,,,,4,,
2017,SAN DIEGO INTL STUDIES,San Diego,San Diego,App,71,9,,25,,8,28,,
2017,SAN DIEGO INTL STUDIES,San Diego,San Diego,Adm,10,,,3,,,5,,
2017,SAN DIEGO INTL STUDIES,San Diego,San Diego,Enr,5,,,,,,3,,
2017,SAN DIEGO MET,San Diego,San Diego,App,7,,,,,,6,,
2017,SAN DIEGO MET,San Diego,San Diego,Adm,,,,,,,,,
2017,SAN DIEGO MET,San Diego,San Diego,Enr,,,,,,,,,
2017,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,App,13,,,5,,,,,
2017,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,Adm,3,,,,,,,,
2017,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,Enr,,,,,,,,,
2017,SAN DIEGUITO ACADEMY,Encinitas,San Diego,App,78,,,7,,8,53,7,
2017,SAN DIEGUITO ACADEMY,Encinitas,San Diego,Adm,24,,,,,5,16,,
2017,SAN DIEGUITO ACADEMY,Encinitas,San Diego,Enr,12,,,,,,10,,
2017,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,App,16,,,,,6,,,
2017,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,Adm,6,,,,,3,,,
2017,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,Enr,4,,,,,,,,
2017,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,App,46,,,43,,,,,
2017,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,Adm,6,,,,,,,,
2017,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,Enr,3,,,,,,,,
2017,SAN FRANCISCO INTERNATIONAL HS,San Francisco,San Francisco,App,14,,,6,,6,,,
2017,SAN FRANCISCO INTERNATIONAL HS,San Francisco,San Francisco,Adm,3,,,,,,,,
2017,SAN FRANCISCO INTERNATIONAL HS,San Francisco,San Francisco,Enr,3,,,,,,,,
2017,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,App,64,,,6,,57,,,
2017,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,Adm,17,,,,,15,,,
2017,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,Enr,8,,,,,7,,,
2017,SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,App,19,,,16,,,,,
2017,SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,Adm,3,,,,,,,,
2017,SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,Enr,,,,,,,,,
2017,SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,App,38,,,25,,9,,,
2017,SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,Adm,7,,,,,3,,,
2017,SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,Enr,4,,,,,,,,
2017,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,App,70,,,14,,10,41,,
2017,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,Adm,12,,,,,4,7,,
2017,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,Enr,,,,,,,,,
2017,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,App,64,10,,17,,30,5,,
2017,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,Adm,10,,,,,7,,,
2017,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,Enr,4,,,,,,,,
2017,SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,App,34,,,15,,13,,,
2017,SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,Adm,6,,,,,3,,,
2017,SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,Enr,4,,,,,3,,,
2017,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,App,65,,,10,,11,39,,
2017,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,Adm,12,,,,,,9,,
2017,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,Enr,7,,,,,,5,,
2017,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,App,71,5,,12,,20,31,,
2017,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,Adm,12,,,,,4,5,,
2017,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,Enr,4,,,,,,,,
2017,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,App,109,,,34,,19,53,,
2017,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,Adm,25,,,6,,5,13,,
2017,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,Enr,15,,,4,,4,7,,
2017,SAN MARIN HIGH SCHOOL,Novato,Marin,App,30,,,7,,6,14,,
2017,SAN MARIN HIGH SCHOOL,Novato,Marin,Adm,7,,,,,5,,,
2017,SAN MARIN HIGH SCHOOL,Novato,Marin,Enr,5,,,,,3,,,
2017,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,App,109,,,5,,79,17,6,
2017,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,Adm,20,,,,,17,,,
2017,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,Enr,6,,,,,5,,,
2017,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,App,75,,,7,,50,14,,
2017,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,Adm,11,,,,,9,,,
2017,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,Enr,6,,,,,5,,,
2017,SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,App,32,,,16,,5,11,,
2017,SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,Adm,4,,,,,,,,
2017,SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,Enr,,,,,,,,,
2017,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,App,45,6,,28,,,8,,
2017,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,Adm,12,4,,4,,,3,,
2017,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,Enr,4,,,,,,,,
2017,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,App,24,,,8,,5,10,,
2017,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,Adm,3,,,,,,,,
2017,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,Enr,,,,,,,,,
2017,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,App,97,,,14,,22,54,,
2017,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Adm,20,,,4,,4,11,,
2017,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Enr,11,,,3,,,6,,
2017,SANGER HIGH SCHOOL,Sanger,Fresno,App,40,,,24,,10,,,
2017,SANGER HIGH SCHOOL,Sanger,Fresno,Adm,4,,,,,,,,
2017,SANGER HIGH SCHOOL,Sanger,Fresno,Enr,,,,,,,,,
2017,SANTA ANA HIGH SCHOOL,Santa Ana,Orange,App,29,,,,,,,,
2017,SANTA ANA HIGH SCHOOL,Santa Ana,Orange,Adm,5,,,,,,,,
2017,SANTA ANA HIGH SCHOOL,Santa Ana,Orange,Enr,,,,,,,,,
2017,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,App,100,,,38,,,53,,
2017,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,Adm,14,,,3,,,11,,
2017,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,Enr,11,,,,,,9,,
2017,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,App,60,,,9,,32,12,,
2017,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,Adm,6,,,,,3,,,
2017,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,Enr,3,,,,,,,,
2017,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,App,40,,,9,,,24,,
2017,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,Adm,6,,,,,,4,,
2017,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,Enr,,,,,,,,,
2017,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,App,188,16,,41,,41,84,,
2017,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,Adm,37,,,5,,8,22,,
2017,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,Enr,22,,,3,,5,13,,
2017,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,App,25,,,,,,,,
2017,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,Adm,4,,,,,,,,
2017,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,Enr,,,,,,,,,
2017,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,App,33,,,6,,,20,,
2017,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,Adm,7,,,,,,6,,
2017,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,Enr,4,,,,,,,,
2017,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,App,43,,,8,,25,7,,
2017,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,Adm,11,,,,,7,3,,
2017,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,Enr,4,,,,,,,,
2017,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,App,72,,,9,,46,10,,
2017,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,Adm,9,,,,,6,,,
2017,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,Enr,6,,,,,4,,,
2017,SANTA YNEZ VALLEY UNION HS,Santa Ynez,Santa Barbara,App,20,,,5,,,11,,
2017,SANTA YNEZ VALLEY UNION HS,Santa Ynez,Santa Barbara,Adm,3,,,,,,,,
2017,SANTA YNEZ VALLEY UNION HS,Santa Ynez,Santa Barbara,Enr,,,,,,,,,
2017,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,App,19,,,18,,,,,
2017,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,Adm,3,,,,,,,,
2017,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,Enr,,,,,,,,,
2017,SANTIAGO HIGH SCHOOL,Corona,Riverside,App,65,7,,19,,17,18,,
2017,SANTIAGO HIGH SCHOOL,Corona,Riverside,Adm,9,,,,,3,,,
2017,SANTIAGO HIGH SCHOOL,Corona,Riverside,Enr,3,,,,,,,,
2017,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,App,25,,,12,,13,,,
2017,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,Adm,7,,,3,,4,,,
2017,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,Enr,5,,,,,3,,,
2017,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,App,173,,,,,139,13,15,
2017,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Adm,40,,,,,32,,5,
2017,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Enr,16,,,,,11,,3,
2017,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,App,38,,,5,,11,20,,
2017,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Adm,6,,,,,3,3,,
2017,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Enr,3,,,,,,,,
2017,SAVANNA HIGH SCHOOL,Anaheim,Orange,App,23,,,17,,,,,
2017,SAVANNA HIGH SCHOOL,Anaheim,Orange,Adm,,,,,,,,,
2017,SAVANNA HIGH SCHOOL,Anaheim,Orange,Enr,,,,,,,,,
2017,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,App,,,,,,,,,
